Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Shipping Lead Time,Factory,Factory Latitude,Factory Longitude,Factory_Lat,Factory_Lon,Delay Flag,Factory → State Route,Route,Route ID,Factory → Region Route,Factory_Region_Route,Shipment Year,Shipment Month,Shipment Month Name,Shipment Quarter,Shipment Week,Shipment Day,Shipment Day of Week,Ship Year,Ship Month,Ship Month Name,Ship Quarter,Ship Day of Week,Order Year,Order Month,Order Month Name,Order Day,Order Day of Week,Route Efficiency Score
7623,US-2024-122175-CHO-MIL-31000,2025-05-12,2029-11-04,Second Class,122175,United States,Vineland,New Jersey,8360,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1637.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → New Jersey,Wicked Choccy's → New Jersey,Wicked_Choccy_s_to_New_Jersey,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2029,11,Nov,4,44,4,6,2029,11,Nov,4,Sunday,2025,5,May,12,0,0.5226
7624,US-2024-137785-CHO-FUD-51000,2025-05-13,2029-11-07,Standard Class,137785,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1639.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Pennsylvania,Lot_s_O__Nuts_to_Pennsylvania,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2029,11,Nov,4,45,7,2,2029,11,Nov,4,Wednesday,2025,5,May,13,1,0.5583
7625,US-2024-104318-CHO-NUT-13000,2025-05-13,2029-11-08,Standard Class,104318,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1640.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Tennessee,Lot's O' Nuts → Tennessee,Lot_s_O__Nuts_to_Tennessee,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2029,11,Nov,4,45,8,3,2029,11,Nov,4,Thursday,2025,5,May,13,1,0.4007
7626,US-2024-161655-CHO-MIL-31000,2025-05-13,2029-11-08,Second Class,161655,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,1640.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Delaware,Wicked Choccy's → Delaware,Wicked_Choccy_s_to_Delaware,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2029,11,Nov,4,45,8,3,2029,11,Nov,4,Thursday,2025,5,May,13,1,0.5675
7627,US-2024-149048-CHO-NUT-13000,2025-05-13,2029-11-07,Standard Class,149048,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1639.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Indiana,Lot's O' Nuts → Indiana,Lot_s_O__Nuts_to_Indiana,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2029,11,Nov,4,45,7,2,2029,11,Nov,4,Wednesday,2025,5,May,13,1,0.4296
7628,US-2024-149048-CHO-SCR-58000,2025-05-13,2029-11-07,Standard Class,149048,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1639.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Indiana,Lot's O' Nuts → Indiana,Lot_s_O__Nuts_to_Indiana,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2029,11,Nov,4,45,7,2,2029,11,Nov,4,Wednesday,2025,5,May,13,1,0.4296
7629,US-2024-100748-CHO-SCR-58000,2025-05-13,2029-11-10,Standard Class,100748,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,28.8,8,20.0,8.8,1642.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2029,11,Nov,4,45,10,5,2029,11,Nov,4,Saturday,2025,5,May,13,1,0.5116
7630,US-2024-149048-OTH-GUM-21000,2025-05-13,2029-11-07,Standard Class,149048,United States,Columbus,Indiana,47201,Other,Interior,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,1639.0,Secret Factory,41.446333,-90.565487,41.446333,-90.565487,True,Secret Factory → Indiana,Secret Factory → Indiana,Secret_Factory_to_Indiana,Secret Factory → Interior,Secret Factory → Interior,2029,11,Nov,4,45,7,2,2029,11,Nov,4,Wednesday,2025,5,May,13,1,0.251
7631,US-2024-149048-CHO-NUT-13000,2025-05-13,2029-11-07,Standard Class,149048,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1639.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Indiana,Lot's O' Nuts → Indiana,Lot_s_O__Nuts_to_Indiana,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2029,11,Nov,4,45,7,2,2029,11,Nov,4,Wednesday,2025,5,May,13,1,0.4296
7632,US-2024-149048-CHO-MIL-31000,2025-05-13,2029-11-07,Standard Class,149048,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1639.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Indiana,Wicked Choccy's → Indiana,Wicked_Choccy_s_to_Indiana,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2029,11,Nov,4,45,7,2,2029,11,Nov,4,Wednesday,2025,5,May,13,1,0.3635
7633,US-2024-133361-CHO-SCR-58000,2025-05-14,2029-11-07,First Class,133361,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1638.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Maryland,Lot's O' Nuts → Maryland,Lot_s_O__Nuts_to_Maryland,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2029,11,Nov,4,45,7,2,2029,11,Nov,4,Wednesday,2025,5,May,14,2,0.4475
7634,US-2024-161774-CHO-TRI-54000,2025-05-14,2029-11-05,First Class,161774,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1636.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Texas,Wicked Choccy's → Texas,Wicked_Choccy_s_to_Texas,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2029,11,Nov,4,45,5,0,2029,11,Nov,4,Monday,2025,5,May,14,2,0.5145
7635,US-2024-143686-CHO-NUT-13000,2025-05-14,2029-11-04,Same Day,143686,United States,Santa Ana,California,92704,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1635.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2029,11,Nov,4,44,4,6,2029,11,Nov,4,Sunday,2025,5,May,14,2,0.5116
7636,US-2024-161774-CHO-MIL-31000,2025-05-14,2029-11-05,First Class,161774,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1636.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Texas,Wicked Choccy's → Texas,Wicked_Choccy_s_to_Texas,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2029,11,Nov,4,45,5,0,2029,11,Nov,4,Monday,2025,5,May,14,2,0.5145
7637,US-2024-133361-CHO-SCR-58000,2025-05-14,2029-11-07,First Class,133361,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1638.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Maryland,Lot's O' Nuts → Maryland,Lot_s_O__Nuts_to_Maryland,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2029,11,Nov,4,45,7,2,2029,11,Nov,4,Wednesday,2025,5,May,14,2,0.4475
7638,US-2024-133361-CHO-NUT-13000,2025-05-14,2029-11-07,First Class,133361,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1638.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Maryland,Lot's O' Nuts → Maryland,Lot_s_O__Nuts_to_Maryland,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2029,11,Nov,4,45,7,2,2029,11,Nov,4,Wednesday,2025,5,May,14,2,0.4475
7639,US-2024-133361-CHO-TRI-54000,2025-05-14,2029-11-07,First Class,133361,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1638.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Maryland,Wicked Choccy's → Maryland,Wicked_Choccy_s_to_Maryland,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2029,11,Nov,4,45,7,2,2029,11,Nov,4,Wednesday,2025,5,May,14,2,0.5372
7640,US-2024-154872-CHO-NUT-13000,2025-05-14,2029-11-08,Standard Class,154872,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1639.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Ohio,Lot's O' Nuts → Ohio,Lot_s_O__Nuts_to_Ohio,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2029,11,Nov,4,45,8,3,2029,11,Nov,4,Thursday,2025,5,May,14,2,0.4925
7641,US-2024-133641-CHO-NUT-13000,2025-05-14,2029-11-11,Standard Class,133641,United States,Gulfport,Mississippi,39503,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,1642.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Mississippi,Lot's O' Nuts → Mississippi,Lot_s_O__Nuts_to_Mississippi,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2029,11,Nov,4,45,11,6,2029,11,Nov,4,Sunday,2025,5,May,14,2,0.5271
7642,US-2024-154872-CHO-TRI-54000,2025-05-14,2029-11-08,Standard Class,154872,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1639.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Ohio,Wicked Choccy's → Ohio,Wicked_Choccy_s_to_Ohio,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2029,11,Nov,4,45,8,3,2029,11,Nov,4,Thursday,2025,5,May,14,2,0.5469
7643,US-2024-133361-CHO-FUD-51000,2025-05-14,2029-11-07,First Class,133361,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1638.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Maryland,Lot's O' Nuts → Maryland,Lot_s_O__Nuts_to_Maryland,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2029,11,Nov,4,45,7,2,2029,11,Nov,4,Wednesday,2025,5,May,14,2,0.4475
7644,US-2024-161774-CHO-FUD-51000,2025-05-14,2029-11-05,First Class,161774,United States,Houston,Texas,77041,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1636.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Texas,Lot's O' Nuts → Texas,Lot_s_O__Nuts_to_Texas,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2029,11,Nov,4,45,5,0,2029,11,Nov,4,Monday,2025,5,May,14,2,0.5366
7645,US-2024-154872-CHO-MIL-31000,2025-05-14,2029-11-08,Standard Class,154872,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1639.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Ohio,Wicked Choccy's → Ohio,Wicked_Choccy_s_to_Ohio,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2029,11,Nov,4,45,8,3,2029,11,Nov,4,Thursday,2025,5,May,14,2,0.5469
7646,US-2024-161774-CHO-SCR-58000,2025-05-14,2029-11-05,First Class,161774,United States,Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1636.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Texas,Lot's O' Nuts → Texas,Lot_s_O__Nuts_to_Texas,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2029,11,Nov,4,45,5,0,2029,11,Nov,4,Monday,2025,5,May,14,2,0.5366
7647,US-2024-129357-CHO-MIL-31000,2025-05-14,2029-11-09,Standard Class,129357,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,1640.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Washington,Wicked Choccy's → Washington,Wicked_Choccy_s_to_Washington,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2029,11,Nov,4,45,9,4,2029,11,Nov,4,Friday,2025,5,May,14,2,0.3918
7648,US-2024-115546-CHO-SCR-58000,2025-05-14,2029-11-08,Standard Class,115546,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1639.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → New York,Lot's O' Nuts → New York,Lot_s_O__Nuts_to_New_York,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2029,11,Nov,4,45,8,3,2029,11,Nov,4,Thursday,2025,5,May,14,2,0.506
7649,US-2024-129357-CHO-TRI-54000,2025-05-14,2029-11-09,Standard Class,129357,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1640.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Washington,Wicked Choccy's → Washington,Wicked_Choccy_s_to_Washington,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2029,11,Nov,4,45,9,4,2029,11,Nov,4,Friday,2025,5,May,14,2,0.3918
7650,US-2024-143686-CHO-FUD-51000,2025-05-14,2029-11-04,Same Day,143686,United States,Santa Ana,California,92704,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1635.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2029,11,Nov,4,44,4,6,2029,11,Nov,4,Sunday,2025,5,May,14,2,0.5116
7651,US-2024-133361-CHO-NUT-13000,2025-05-14,2029-11-07,First Class,133361,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1638.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Maryland,Lot's O' Nuts → Maryland,Lot_s_O__Nuts_to_Maryland,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2029,11,Nov,4,45,7,2,2029,11,Nov,4,Wednesday,2025,5,May,14,2,0.4475
7652,US-2024-115546-CHO-FUD-51000,2025-05-14,2029-11-08,Standard Class,115546,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1639.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → New York,Lot's O' Nuts → New York,Lot_s_O__Nuts_to_New_York,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2029,11,Nov,4,45,8,3,2029,11,Nov,4,Thursday,2025,5,May,14,2,0.506
7653,US-2024-161774-CHO-TRI-54000,2025-05-14,2029-11-05,First Class,161774,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1636.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Texas,Wicked Choccy's → Texas,Wicked_Choccy_s_to_Texas,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2029,11,Nov,4,45,5,0,2029,11,Nov,4,Monday,2025,5,May,14,2,0.5145
7654,US-2024-110604-CHO-SCR-58000,2025-05-15,2029-11-10,Standard Class,110604,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1640.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Washington,Lot's O' Nuts → Washington,Lot_s_O__Nuts_to_Washington,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2029,11,Nov,4,45,10,5,2029,11,Nov,4,Saturday,2025,5,May,15,3,0.4519
7655,US-2024-110604-CHO-MIL-31000,2025-05-15,2029-11-10,Standard Class,110604,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1640.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Washington,Wicked Choccy's → Washington,Wicked_Choccy_s_to_Washington,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2029,11,Nov,4,45,10,5,2029,11,Nov,4,Saturday,2025,5,May,15,3,0.3918
7656,US-2024-110604-CHO-SCR-58000,2025-05-15,2029-11-10,Standard Class,110604,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1640.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Washington,Lot's O' Nuts → Washington,Lot_s_O__Nuts_to_Washington,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2029,11,Nov,4,45,10,5,2029,11,Nov,4,Saturday,2025,5,May,15,3,0.4519
7657,US-2024-102414-CHO-TRI-54000,2025-05-15,2029-11-08,Second Class,102414,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1638.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Arizona,Wicked Choccy's → Arizona,Wicked_Choccy_s_to_Arizona,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2029,11,Nov,4,45,8,3,2029,11,Nov,4,Thursday,2025,5,May,15,3,0.4367
7658,US-2024-152569-CHO-FUD-51000,2025-05-15,2029-11-10,Standard Class,152569,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1640.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Illinois,Lot's O' Nuts → Illinois,Lot_s_O__Nuts_to_Illinois,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2029,11,Nov,4,45,10,5,2029,11,Nov,4,Saturday,2025,5,May,15,3,0.5009
7659,US-2024-102414-CHO-MIL-31000,2025-05-15,2029-11-08,Second Class,102414,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1638.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Arizona,Wicked Choccy's → Arizona,Wicked_Choccy_s_to_Arizona,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2029,11,Nov,4,45,8,3,2029,11,Nov,4,Thursday,2025,5,May,15,3,0.4367
7660,US-2024-152569-CHO-SCR-58000,2025-05-15,2029-11-10,Standard Class,152569,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,1640.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Illinois,Lot's O' Nuts → Illinois,Lot_s_O__Nuts_to_Illinois,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2029,11,Nov,4,45,10,5,2029,11,Nov,4,Saturday,2025,5,May,15,3,0.5009
7661,US-2024-102414-CHO-SCR-58000,2025-05-15,2029-11-08,Second Class,102414,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,3.6,1,2.5,1.1,1638.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Arizona,Lot's O' Nuts → Arizona,Lot_s_O__Nuts_to_Arizona,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2029,11,Nov,4,45,8,3,2029,11,Nov,4,Thursday,2025,5,May,15,3,0.523
7662,US-2024-166576-CHO-TRI-54000,2025-05-16,2029-11-08,First Class,166576,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1637.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Ohio,Wicked Choccy's → Ohio,Wicked_Choccy_s_to_Ohio,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2029,11,Nov,4,45,8,3,2029,11,Nov,4,Thursday,2025,5,May,16,4,0.5469
7663,US-2024-159464-CHO-SCR-58000,2025-05-18,2029-11-09,First Class,159464,United States,Sandy Springs,Georgia,30328,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,10.8,3,7.5,3.3,1636.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Georgia,Lot's O' Nuts → Georgia,Lot_s_O__Nuts_to_Georgia,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2029,11,Nov,4,45,9,4,2029,11,Nov,4,Friday,2025,5,May,18,6,0.508
7664,US-2024-155642-CHO-MIL-31000,2025-05-18,2029-11-12,Standard Class,155642,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1639.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Illinois,Wicked Choccy's → Illinois,Wicked_Choccy_s_to_Illinois,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2029,11,Nov,4,46,12,0,2029,11,Nov,4,Monday,2025,5,May,18,6,0.4758
7665,US-2024-117863-CHO-FUD-51000,2025-05-18,2029-11-13,Standard Class,117863,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1640.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → New York,Lot's O' Nuts → New York,Lot_s_O__Nuts_to_New_York,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2029,11,Nov,4,46,13,1,2029,11,Nov,4,Tuesday,2025,5,May,18,6,0.506
7666,US-2024-155642-CHO-FUD-51000,2025-05-18,2029-11-12,Standard Class,155642,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1639.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Illinois,Lot's O' Nuts → Illinois,Lot_s_O__Nuts_to_Illinois,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2029,11,Nov,4,46,12,0,2029,11,Nov,4,Monday,2025,5,May,18,6,0.5009
7667,US-2024-117401-CHO-MIL-31000,2025-05-18,2029-11-12,Second Class,117401,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1639.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Missouri,Wicked Choccy's → Missouri,Wicked_Choccy_s_to_Missouri,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2029,11,Nov,4,46,12,0,2029,11,Nov,4,Monday,2025,5,May,18,6,0.5522
7668,US-2024-159464-CHO-NUT-13000,2025-05-18,2029-11-09,First Class,159464,United States,Sandy Springs,Georgia,30328,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1636.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,True,Lot's O' Nuts → Georgia,Lot's O' Nuts → Georgia,Lot_s_O__Nuts_to_Georgia,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2029,11,Nov,4,45,9,4,2029,11,Nov,4,Friday,2025,5,May,18,6,0.508
7669,US-2024-159464-CHO-MIL-31000,2025-05-18,2029-11-09,First Class,159464,United States,Sandy Springs,Georgia,30328,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1636.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → Georgia,Wicked Choccy's → Georgia,Wicked_Choccy_s_to_Georgia,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2029,11,Nov,4,45,9,4,2029,11,Nov,4,Friday,2025,5,May,18,6,0.4469
7670,US-2024-117863-CHO-MIL-31000,2025-05-18,2029-11-13,Standard Class,117863,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1640.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,True,Wicked Choccy's → New York,Wicked Choccy's → New York,Wicked_Choccy_s_to_New_York,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2029,11,Nov,4,46,13,1,2029,11,Nov,4,Tuesday,2025,5,May,18,6,0.5262
